merchant_id,region,category,onboarding_start_date,ab_group,kyc_submitted,kyc_approved,catalog_uploaded,logistics_configured,activated_30d,gmv_30d,support_tickets_raised
MERCH_124819,US_East,Apparel,2026-02-16,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_124820,US_East,Beauty_Personal_Care,2026-05-30,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_124821,US_West,Beauty_Personal_Care,2026-05-01,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124822,US_East,Electronics,2026-05-12,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124823,US_East,Apparel,2026-04-13,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_124824,US_Central,Apparel,2026-06-02,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_124825,US_East,Apparel,2026-03-02,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_124826,US_East,Collectibles,2026-05-20,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_124827,US_West,Electronics,2026-06-08,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_124828,US_South,Home_Improvement,2026-05-04,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_124829,US_East,Apparel,2026-04-18,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_124830,US_West,Electronics,2026-04-24,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124831,US_East,Home_Improvement,2026-05-09,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_124832,US_South,Apparel,2026-03-25,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_124833,US_Central,Apparel,2026-01-06,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_124834,US_Central,Electronics,2026-01-22,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124835,US_West,Electronics,2026-05-20,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124836,US_Central,Beauty_Personal_Care,2026-05-31,Variant_v2.0,1,1,1,1,1,872.99,1
MERCH_124837,US_Central,Apparel,2026-04-30,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_124838,US_East,Apparel,2026-06-12,Variant_v2.0,1,1,1,1,1,517.7,1
MERCH_124839,US_South,Electronics,2026-04-23,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_124840,US_West,Electronics,2026-05-22,Control_v1.0,1,1,1,1,1,267.22,2
MERCH_124841,US_West,Beauty_Personal_Care,2026-01-30,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_124842,US_South,Home_Improvement,2026-05-30,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124843,US_East,Home_Improvement,2026-01-16,Variant_v2.0,1,1,1,1,1,1241.26,1
MERCH_124844,US_West,Apparel,2026-04-20,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_124845,US_East,Apparel,2026-04-16,Control_v1.0,1,1,1,1,1,337.87,2
MERCH_124846,US_South,Apparel,2026-05-23,Control_v1.0,1,1,1,1,1,966.57,1
MERCH_124847,US_West,Apparel,2026-05-10,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_124848,US_West,Collectibles,2026-05-30,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_124849,US_West,Apparel,2026-01-15,Variant_v2.0,1,1,0,0,0,0.0,4
MERCH_124850,US_South,Home_Improvement,2026-01-19,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124851,US_South,Apparel,2026-04-01,Variant_v2.0,1,1,1,1,1,260.82,2
MERCH_124852,US_East,Apparel,2026-03-28,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124853,US_East,Apparel,2026-04-04,Variant_v2.0,1,1,1,1,1,443.63,4
MERCH_124854,US_East,Apparel,2026-04-27,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124855,US_West,Apparel,2026-03-30,Control_v1.0,1,1,1,1,1,4406.13,2
MERCH_124856,US_South,Apparel,2026-04-14,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124857,US_West,Beauty_Personal_Care,2026-01-21,Control_v1.0,1,1,1,1,1,1251.16,0
MERCH_124858,US_East,Apparel,2026-01-27,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_124859,US_East,Collectibles,2026-01-19,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_124860,US_West,Beauty_Personal_Care,2026-01-26,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_124861,US_East,Home_Improvement,2026-06-26,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_124862,US_East,Apparel,2026-02-27,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_124863,US_Central,Apparel,2026-03-08,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_124864,US_West,Home_Improvement,2026-04-13,Variant_v2.0,1,1,1,1,1,585.31,1
MERCH_124865,US_West,Beauty_Personal_Care,2026-06-02,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_124866,US_East,Collectibles,2026-03-18,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124867,US_South,Apparel,2026-03-19,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_124868,US_West,Apparel,2026-04-14,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_124869,US_South,Collectibles,2026-03-29,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124870,US_Central,Electronics,2026-04-30,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_124871,US_South,Home_Improvement,2026-04-17,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_124872,US_West,Apparel,2026-04-24,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124873,US_East,Apparel,2026-05-30,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124874,US_West,Beauty_Personal_Care,2026-04-08,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124875,US_East,Collectibles,2026-05-22,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_124876,US_South,Collectibles,2026-05-17,Control_v1.0,1,1,1,1,1,838.81,3
MERCH_124877,US_West,Apparel,2026-05-02,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124878,US_East,Apparel,2026-04-24,Variant_v2.0,1,1,1,1,1,1192.59,4
MERCH_124879,US_West,Apparel,2026-01-22,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_124880,US_Central,Home_Improvement,2026-04-30,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_124881,US_West,Home_Improvement,2026-04-05,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_124882,US_West,Apparel,2026-04-08,Control_v1.0,1,1,1,1,1,597.66,1
MERCH_124883,US_East,Beauty_Personal_Care,2026-01-15,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_124884,US_Central,Beauty_Personal_Care,2026-02-09,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_124885,US_West,Beauty_Personal_Care,2026-06-08,Variant_v2.0,1,1,1,1,1,449.89,2
MERCH_124886,US_West,Beauty_Personal_Care,2026-01-10,Control_v1.0,1,1,1,1,1,989.11,1
MERCH_124887,US_West,Apparel,2026-06-11,Variant_v2.0,0,0,0,0,0,0.0,3
MERCH_124888,US_South,Beauty_Personal_Care,2026-02-06,Variant_v2.0,1,1,1,1,1,611.85,0
MERCH_124889,US_East,Electronics,2026-05-21,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_124890,US_Central,Apparel,2026-02-07,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_124891,US_Central,Collectibles,2026-02-14,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_124892,US_West,Apparel,2026-05-18,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124893,US_East,Beauty_Personal_Care,2026-01-22,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_124894,US_West,Beauty_Personal_Care,2026-03-02,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124895,US_East,Apparel,2026-06-15,Variant_v2.0,1,1,1,1,1,1030.19,1
MERCH_124896,US_East,Beauty_Personal_Care,2026-02-27,Control_v1.0,1,0,0,0,0,0.0,4
MERCH_124897,US_East,Home_Improvement,2026-06-03,Control_v1.0,1,1,1,1,1,1283.52,0
MERCH_124898,US_West,Collectibles,2026-03-16,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124899,US_West,Apparel,2026-02-18,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124900,US_Central,Beauty_Personal_Care,2026-04-07,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124901,US_Central,Home_Improvement,2026-04-05,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_124902,US_West,Apparel,2026-04-20,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124903,US_West,Beauty_Personal_Care,2026-04-08,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_124904,US_South,Beauty_Personal_Care,2026-03-30,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_124905,US_Central,Beauty_Personal_Care,2026-03-03,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_124906,US_South,Apparel,2026-05-17,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_124907,US_West,Beauty_Personal_Care,2026-03-01,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124908,US_East,Apparel,2026-01-30,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_124909,US_West,Apparel,2026-01-21,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124910,US_East,Apparel,2026-06-27,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_124911,US_West,Beauty_Personal_Care,2026-01-29,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_124912,US_West,Collectibles,2026-06-17,Control_v1.0,1,1,1,1,1,211.75,2
MERCH_124913,US_West,Electronics,2026-05-25,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_124914,US_Central,Collectibles,2026-04-07,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124915,US_East,Beauty_Personal_Care,2026-03-05,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_124916,US_East,Home_Improvement,2026-01-23,Control_v1.0,1,1,1,1,1,2003.26,0
MERCH_124917,US_South,Home_Improvement,2026-05-15,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_124918,US_Central,Electronics,2026-06-11,Variant_v2.0,1,1,1,1,1,277.98,2
MERCH_124919,US_East,Electronics,2026-06-01,Variant_v2.0,1,1,1,1,1,2895.28,2
MERCH_124920,US_South,Beauty_Personal_Care,2026-05-15,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124921,US_East,Beauty_Personal_Care,2026-01-08,Variant_v2.0,0,0,0,0,0,0.0,3
MERCH_124922,US_West,Apparel,2026-01-03,Control_v1.0,1,1,1,1,1,3287.09,1
MERCH_124923,US_South,Electronics,2026-04-14,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_124924,US_West,Beauty_Personal_Care,2026-04-19,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124925,US_East,Home_Improvement,2026-05-12,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124926,US_East,Collectibles,2026-03-04,Variant_v2.0,1,1,1,1,1,543.19,0
MERCH_124927,US_East,Apparel,2026-03-10,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124928,US_East,Electronics,2026-05-18,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_124929,US_West,Collectibles,2026-03-04,Variant_v2.0,1,1,1,1,1,3659.26,0
MERCH_124930,US_East,Collectibles,2026-06-14,Control_v1.0,1,1,1,1,1,2960.15,5
MERCH_124931,US_Central,Home_Improvement,2026-05-11,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_124932,US_West,Apparel,2026-06-06,Control_v1.0,1,1,1,1,1,1507.22,0
MERCH_124933,US_East,Apparel,2026-04-19,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124934,US_West,Apparel,2026-02-02,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124935,US_South,Collectibles,2026-06-19,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_124936,US_Central,Electronics,2026-03-03,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_124937,US_South,Beauty_Personal_Care,2026-03-16,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_124938,US_West,Collectibles,2026-05-14,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_124939,US_West,Apparel,2026-04-22,Variant_v2.0,1,1,1,1,1,935.05,0
MERCH_124940,US_West,Electronics,2026-06-26,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_124941,US_West,Electronics,2026-03-13,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_124942,US_East,Apparel,2026-04-27,Variant_v2.0,1,1,1,1,1,446.31,2
MERCH_124943,US_South,Beauty_Personal_Care,2026-06-20,Variant_v2.0,1,1,1,1,1,1244.34,1
MERCH_124944,US_East,Apparel,2026-01-09,Variant_v2.0,1,1,1,1,1,1352.64,1
MERCH_124945,US_South,Electronics,2026-05-03,Control_v1.0,1,1,1,1,1,71.01,0
MERCH_124946,US_West,Beauty_Personal_Care,2026-02-20,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_124947,US_South,Apparel,2026-01-14,Variant_v2.0,1,1,1,0,0,0.0,3
MERCH_124948,US_West,Collectibles,2026-06-01,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_124949,US_South,Beauty_Personal_Care,2026-03-13,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_124950,US_West,Electronics,2026-06-10,Variant_v2.0,1,1,1,1,1,853.86,2
MERCH_124951,US_South,Apparel,2026-01-29,Variant_v2.0,1,1,1,1,1,1032.26,1
MERCH_124952,US_West,Apparel,2026-01-02,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_124953,US_East,Collectibles,2026-04-05,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_124954,US_East,Beauty_Personal_Care,2026-06-29,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_124955,US_East,Beauty_Personal_Care,2026-04-18,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_124956,US_Central,Beauty_Personal_Care,2026-06-22,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_124957,US_South,Apparel,2026-03-25,Control_v1.0,1,1,1,1,1,1797.99,1
MERCH_124958,US_East,Collectibles,2026-06-15,Control_v1.0,1,1,1,1,1,2925.63,0
MERCH_124959,US_Central,Apparel,2026-02-14,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_124960,US_West,Apparel,2026-05-24,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_124961,US_East,Collectibles,2026-03-28,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124962,US_East,Apparel,2026-02-16,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_124963,US_South,Home_Improvement,2026-06-02,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_124964,US_East,Home_Improvement,2026-02-26,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_124965,US_Central,Beauty_Personal_Care,2026-05-27,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_124966,US_West,Apparel,2026-03-24,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_124967,US_West,Home_Improvement,2026-06-15,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_124968,US_East,Beauty_Personal_Care,2026-05-08,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_124969,US_East,Apparel,2026-03-07,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124970,US_West,Home_Improvement,2026-01-07,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_124971,US_West,Electronics,2026-01-20,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_124972,US_South,Collectibles,2026-05-12,Control_v1.0,1,1,1,1,1,1534.86,2
MERCH_124973,US_West,Beauty_Personal_Care,2026-03-16,Variant_v2.0,1,1,1,1,1,1180.77,1
MERCH_124974,US_South,Apparel,2026-03-22,Variant_v2.0,0,0,0,0,0,0.0,3
MERCH_124975,US_West,Collectibles,2026-04-11,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_124976,US_West,Electronics,2026-04-17,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_124977,US_East,Electronics,2026-01-15,Variant_v2.0,1,1,1,1,1,1655.85,1
MERCH_124978,US_East,Beauty_Personal_Care,2026-06-27,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_124979,US_East,Beauty_Personal_Care,2026-01-17,Control_v1.0,1,1,1,1,1,205.24,1
MERCH_124980,US_East,Apparel,2026-04-15,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_124981,US_West,Electronics,2026-05-24,Variant_v2.0,1,1,1,1,1,3538.56,0
MERCH_124982,US_Central,Electronics,2026-04-22,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_124983,US_East,Collectibles,2026-04-09,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_124984,US_East,Apparel,2026-01-03,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_124985,US_South,Apparel,2026-06-22,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_124986,US_Central,Home_Improvement,2026-02-13,Control_v1.0,1,1,1,1,1,654.08,1
MERCH_124987,US_East,Home_Improvement,2026-03-03,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_124988,US_South,Apparel,2026-04-02,Variant_v2.0,1,1,1,1,1,1019.61,0
MERCH_124989,US_South,Apparel,2026-04-30,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_124990,US_East,Beauty_Personal_Care,2026-05-17,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_124991,US_West,Apparel,2026-05-07,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_124992,US_South,Electronics,2026-03-01,Variant_v2.0,1,1,1,1,1,1650.26,1
MERCH_124993,US_West,Electronics,2026-03-16,Control_v1.0,1,1,1,1,1,1124.54,1
MERCH_124994,US_West,Home_Improvement,2026-03-15,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_124995,US_East,Beauty_Personal_Care,2026-02-26,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_124996,US_Central,Electronics,2026-04-09,Control_v1.0,1,1,1,1,1,125.92,0
MERCH_124997,US_South,Collectibles,2026-04-09,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_124998,US_East,Collectibles,2026-04-05,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_124999,US_South,Apparel,2026-05-01,Control_v1.0,1,1,1,1,1,766.26,1
MERCH_125000,US_West,Apparel,2026-01-17,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_125001,US_West,Collectibles,2026-04-23,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_125002,US_East,Beauty_Personal_Care,2026-02-27,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_125003,US_South,Electronics,2026-02-16,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_125004,US_East,Collectibles,2026-02-21,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_125005,US_West,Beauty_Personal_Care,2026-01-18,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125006,US_West,Beauty_Personal_Care,2026-02-06,Control_v1.0,1,1,1,1,1,2004.86,2
MERCH_125007,US_West,Apparel,2026-05-25,Control_v1.0,1,1,1,1,1,6519.7,1
MERCH_125008,US_East,Collectibles,2026-01-03,Variant_v2.0,1,1,1,1,1,1024.71,0
MERCH_125009,US_West,Electronics,2026-02-02,Variant_v2.0,1,1,1,1,1,2312.57,1
MERCH_125010,US_South,Apparel,2026-04-30,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_125011,US_East,Beauty_Personal_Care,2026-04-13,Control_v1.0,1,1,1,1,1,1390.34,2
MERCH_125012,US_Central,Apparel,2026-03-21,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_125013,US_West,Apparel,2026-05-15,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_125014,US_West,Apparel,2026-01-02,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_125015,US_East,Beauty_Personal_Care,2026-04-14,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_125016,US_South,Beauty_Personal_Care,2026-06-11,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_125017,US_East,Home_Improvement,2026-05-12,Variant_v2.0,1,1,1,1,1,127.01,1
MERCH_125018,US_South,Apparel,2026-02-18,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125019,US_South,Collectibles,2026-05-25,Variant_v2.0,1,1,1,1,1,1365.24,1
MERCH_125020,US_West,Beauty_Personal_Care,2026-03-12,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_125021,US_West,Apparel,2026-05-20,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_125022,US_Central,Beauty_Personal_Care,2026-03-15,Control_v1.0,1,1,1,1,1,337.02,4
MERCH_125023,US_East,Collectibles,2026-06-21,Variant_v2.0,0,0,0,0,0,0.0,2
MERCH_125024,US_West,Beauty_Personal_Care,2026-03-30,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_125025,US_East,Home_Improvement,2026-06-26,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_125026,US_East,Apparel,2026-05-04,Variant_v2.0,1,1,1,1,1,126.8,0
MERCH_125027,US_South,Collectibles,2026-03-10,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125028,US_West,Beauty_Personal_Care,2026-01-17,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_125029,US_West,Collectibles,2026-06-15,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_125030,US_East,Home_Improvement,2026-02-25,Variant_v2.0,1,1,0,0,0,0.0,5
MERCH_125031,US_Central,Electronics,2026-04-19,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_125032,US_East,Electronics,2026-03-27,Control_v1.0,1,1,1,1,1,1875.97,2
MERCH_125033,US_South,Apparel,2026-03-25,Control_v1.0,1,1,1,1,1,1596.09,1
MERCH_125034,US_Central,Electronics,2026-02-01,Control_v1.0,1,1,1,1,1,235.46,0
MERCH_125035,US_East,Beauty_Personal_Care,2026-02-25,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_125036,US_West,Apparel,2026-05-31,Variant_v2.0,1,1,1,1,1,1240.11,0
MERCH_125037,US_East,Beauty_Personal_Care,2026-03-07,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_125038,US_Central,Collectibles,2026-04-19,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_125039,US_South,Apparel,2026-03-08,Variant_v2.0,1,1,1,1,1,1605.72,2
MERCH_125040,US_South,Beauty_Personal_Care,2026-05-13,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_125041,US_East,Apparel,2026-05-31,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_125042,US_East,Collectibles,2026-05-07,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_125043,US_West,Collectibles,2026-02-20,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_125044,US_West,Beauty_Personal_Care,2026-06-02,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_125045,US_West,Beauty_Personal_Care,2026-01-24,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_125046,US_West,Collectibles,2026-01-30,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_125047,US_East,Apparel,2026-02-20,Variant_v2.0,1,1,1,1,1,3167.84,2
MERCH_125048,US_East,Beauty_Personal_Care,2026-01-30,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_125049,US_East,Apparel,2026-03-13,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125050,US_East,Collectibles,2026-06-23,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_125051,US_East,Apparel,2026-04-23,Control_v1.0,1,1,1,1,1,450.56,2
MERCH_125052,US_East,Beauty_Personal_Care,2026-06-06,Control_v1.0,1,0,0,0,0,0.0,4
MERCH_125053,US_West,Beauty_Personal_Care,2026-03-03,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_125054,US_South,Home_Improvement,2026-03-28,Control_v1.0,1,1,1,1,1,969.32,0
MERCH_125055,US_West,Collectibles,2026-01-29,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_125056,US_South,Apparel,2026-06-14,Control_v1.0,1,1,1,1,1,894.72,3
MERCH_125057,US_East,Electronics,2026-03-31,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_125058,US_East,Beauty_Personal_Care,2026-03-29,Variant_v2.0,1,1,1,1,1,621.21,0
MERCH_125059,US_West,Apparel,2026-05-05,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_125060,US_West,Beauty_Personal_Care,2026-02-09,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_125061,US_East,Collectibles,2026-05-03,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_125062,US_Central,Beauty_Personal_Care,2026-01-26,Control_v1.0,1,1,1,1,1,1823.47,3
MERCH_125063,US_West,Apparel,2026-06-04,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_125064,US_East,Home_Improvement,2026-02-20,Variant_v2.0,1,1,1,1,1,870.68,0
MERCH_125065,US_West,Home_Improvement,2026-04-20,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_125066,US_East,Apparel,2026-04-29,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_125067,US_South,Apparel,2026-01-22,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_125068,US_South,Electronics,2026-03-06,Variant_v2.0,1,1,1,1,1,103.04,0
MERCH_125069,US_East,Apparel,2026-06-15,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_125070,US_West,Beauty_Personal_Care,2026-01-01,Control_v1.0,1,1,1,1,1,420.62,3
MERCH_125071,US_West,Apparel,2026-01-15,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_125072,US_South,Apparel,2026-01-11,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_125073,US_West,Apparel,2026-06-15,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_125074,US_South,Electronics,2026-04-03,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125075,US_East,Apparel,2026-01-23,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125076,US_South,Home_Improvement,2026-04-16,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_125077,US_East,Collectibles,2026-03-31,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_125078,US_East,Apparel,2026-06-14,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_125079,US_East,Beauty_Personal_Care,2026-06-28,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_125080,US_South,Apparel,2026-03-02,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_125081,US_South,Beauty_Personal_Care,2026-03-23,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_125082,US_Central,Apparel,2026-03-20,Variant_v2.0,1,1,1,1,1,4229.29,0
MERCH_125083,US_Central,Beauty_Personal_Care,2026-04-14,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_125084,US_East,Apparel,2026-05-30,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_125085,US_Central,Apparel,2026-03-07,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125086,US_South,Electronics,2026-04-27,Variant_v2.0,1,1,1,1,1,680.89,0
MERCH_125087,US_East,Apparel,2026-02-24,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_125088,US_East,Apparel,2026-03-08,Control_v1.0,1,1,1,1,1,1934.93,0
MERCH_125089,US_East,Apparel,2026-01-26,Control_v1.0,1,1,1,1,1,2214.16,4
MERCH_125090,US_East,Apparel,2026-04-03,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_125091,US_South,Electronics,2026-04-30,Variant_v2.0,1,1,1,1,1,3088.71,2
